kind,delta,rep,data_seed,rule,p_C1,p_C2,reject_any,reject_C2,positive_C1
cluster_t5,0.2,93,2026171495,block60,0.5,0.876,False,False,False
cluster_t5,0.2,93,2026171495,both_blocks,0.604,0.876,False,False,False
cluster_t5,0.2,94,2026171496,block20,1.0,1.0,False,False,False
cluster_t5,0.2,94,2026171496,block60,1.0,1.0,False,False,False
cluster_t5,0.2,94,2026171496,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,95,2026171497,block20,0.004,0.236,True,False,True
cluster_t5,0.2,95,2026171497,block60,0.004,0.212,True,False,True
cluster_t5,0.2,95,2026171497,both_blocks,0.004,0.236,True,False,True
cluster_t5,0.2,96,2026171498,block20,1.0,1.0,False,False,False
cluster_t5,0.2,96,2026171498,block60,1.0,1.0,False,False,False
cluster_t5,0.2,96,2026171498,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,97,2026171499,block20,0.076,0.714,False,False,False
cluster_t5,0.2,97,2026171499,block60,0.072,0.734,False,False,False
cluster_t5,0.2,97,2026171499,both_blocks,0.076,0.734,False,False,False
cluster_t5,0.2,98,2026171500,block20,0.776,0.644,False,False,False
cluster_t5,0.2,98,2026171500,block60,0.782,0.764,False,False,False
cluster_t5,0.2,98,2026171500,both_blocks,0.782,0.764,False,False,False
cluster_t5,0.2,99,2026171501,block20,0.392,0.012,True,True,False
cluster_t5,0.2,99,2026171501,block60,0.354,0.028,True,True,False
cluster_t5,0.2,99,2026171501,both_blocks,0.392,0.028,True,True,False
cluster_t5,0.2,100,2026171502,block20,0.112,0.778,False,False,False
cluster_t5,0.2,100,2026171502,block60,0.084,0.768,False,False,False
cluster_t5,0.2,100,2026171502,both_blocks,0.112,0.778,False,False,False
cluster_t5,0.2,101,2026171503,block20,0.096,0.894,False,False,False
cluster_t5,0.2,101,2026171503,block60,0.04,0.874,True,False,True
cluster_t5,0.2,101,2026171503,both_blocks,0.096,0.894,False,False,False
cluster_t5,0.2,102,2026171504,block20,0.712,0.802,False,False,False
cluster_t5,0.2,102,2026171504,block60,0.62,0.794,False,False,False
cluster_t5,0.2,102,2026171504,both_blocks,0.712,0.802,False,False,False
cluster_t5,0.2,103,2026171505,block20,0.528,0.212,False,False,False
cluster_t5,0.2,103,2026171505,block60,0.508,0.044,True,True,False
cluster_t5,0.2,103,2026171505,both_blocks,0.528,0.212,False,False,False
cluster_t5,0.2,104,2026171506,block20,0.868,0.868,False,False,False
cluster_t5,0.2,104,2026171506,block60,0.748,0.748,False,False,False
cluster_t5,0.2,104,2026171506,both_blocks,0.868,0.868,False,False,False
cluster_t5,0.2,105,2026171507,block20,1.0,1.0,False,False,False
cluster_t5,0.2,105,2026171507,block60,1.0,1.0,False,False,False
cluster_t5,0.2,105,2026171507,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,106,2026171508,block20,0.068,0.762,False,False,False
cluster_t5,0.2,106,2026171508,block60,0.004,0.74,True,False,True
cluster_t5,0.2,106,2026171508,both_blocks,0.068,0.762,False,False,False
cluster_t5,0.2,107,2026171509,block20,0.536,0.804,False,False,False
cluster_t5,0.2,107,2026171509,block60,0.38,0.814,False,False,False
cluster_t5,0.2,107,2026171509,both_blocks,0.536,0.814,False,False,False
cluster_t5,0.2,108,2026171510,block20,0.636,0.636,False,False,False
cluster_t5,0.2,108,2026171510,block60,0.594,0.556,False,False,False
cluster_t5,0.2,108,2026171510,both_blocks,0.636,0.636,False,False,False
cluster_t5,0.2,109,2026171511,block20,0.372,0.372,False,False,False
cluster_t5,0.2,109,2026171511,block60,0.236,0.236,False,False,False
cluster_t5,0.2,109,2026171511,both_blocks,0.372,0.372,False,False,False
cluster_t5,0.2,110,2026171512,block20,0.02,1.0,True,False,True
cluster_t5,0.2,110,2026171512,block60,0.012,0.992,True,False,True
cluster_t5,0.2,110,2026171512,both_blocks,0.02,1.0,True,False,True
cluster_t5,0.2,111,2026171513,block20,1.0,1.0,False,False,False
cluster_t5,0.2,111,2026171513,block60,1.0,1.0,False,False,False
cluster_t5,0.2,111,2026171513,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,112,2026171514,block20,0.256,0.87,False,False,False
cluster_t5,0.2,112,2026171514,block60,0.156,0.854,False,False,False
cluster_t5,0.2,112,2026171514,both_blocks,0.256,0.87,False,False,False
cluster_t5,0.2,113,2026171515,block20,0.91,0.212,False,False,False
cluster_t5,0.2,113,2026171515,block60,0.896,0.32,False,False,False
cluster_t5,0.2,113,2026171515,both_blocks,0.91,0.32,False,False,False
cluster_t5,0.2,114,2026171516,block20,0.584,0.584,False,False,False
cluster_t5,0.2,114,2026171516,block60,0.432,0.572,False,False,False
cluster_t5,0.2,114,2026171516,both_blocks,0.584,0.584,False,False,False
cluster_t5,0.2,115,2026171517,block20,0.24,0.432,False,False,False
cluster_t5,0.2,115,2026171517,block60,0.172,0.458,False,False,False
cluster_t5,0.2,115,2026171517,both_blocks,0.24,0.458,False,False,False
cluster_t5,0.2,116,2026171518,block20,0.46,0.552,False,False,False
cluster_t5,0.2,116,2026171518,block60,0.3,0.546,False,False,False
cluster_t5,0.2,116,2026171518,both_blocks,0.46,0.552,False,False,False
cluster_t5,0.2,117,2026171519,block20,1.0,1.0,False,False,False
cluster_t5,0.2,117,2026171519,block60,1.0,1.0,False,False,False
cluster_t5,0.2,117,2026171519,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,118,2026171520,block20,0.288,0.564,False,False,False
cluster_t5,0.2,118,2026171520,block60,0.172,0.574,False,False,False
cluster_t5,0.2,118,2026171520,both_blocks,0.288,0.574,False,False,False
cluster_t5,0.2,119,2026171521,block20,0.916,0.916,False,False,False
cluster_t5,0.2,119,2026171521,block60,0.572,0.572,False,False,False
cluster_t5,0.2,119,2026171521,both_blocks,0.916,0.916,False,False,False
cluster_t5,0.2,120,2026171522,block20,0.986,0.748,False,False,False
cluster_t5,0.2,120,2026171522,block60,0.988,0.968,False,False,False
cluster_t5,0.2,120,2026171522,both_blocks,0.988,0.968,False,False,False
cluster_t5,0.2,121,2026171523,block20,1.0,1.0,False,False,False
cluster_t5,0.2,121,2026171523,block60,1.0,1.0,False,False,False
cluster_t5,0.2,121,2026171523,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,122,2026171524,block20,1.0,1.0,False,False,False
cluster_t5,0.2,122,2026171524,block60,1.0,1.0,False,False,False
cluster_t5,0.2,122,2026171524,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,123,2026171525,block20,0.72,0.72,False,False,False
cluster_t5,0.2,123,2026171525,block60,0.428,0.36,False,False,False
cluster_t5,0.2,123,2026171525,both_blocks,0.72,0.72,False,False,False
cluster_t5,0.2,124,2026171526,block20,1.0,1.0,False,False,False
cluster_t5,0.2,124,2026171526,block60,1.0,1.0,False,False,False
cluster_t5,0.2,124,2026171526,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,125,2026171527,block20,0.872,0.544,False,False,False
cluster_t5,0.2,125,2026171527,block60,0.826,0.512,False,False,False
cluster_t5,0.2,125,2026171527,both_blocks,0.872,0.544,False,False,False
cluster_t5,0.2,126,2026171528,block20,0.096,0.898,False,False,False
cluster_t5,0.2,126,2026171528,block60,0.064,0.82,False,False,False
cluster_t5,0.2,126,2026171528,both_blocks,0.096,0.898,False,False,False
cluster_t5,0.2,127,2026171529,block20,0.732,0.732,False,False,False
cluster_t5,0.2,127,2026171529,block60,0.36,0.574,False,False,False
cluster_t5,0.2,127,2026171529,both_blocks,0.732,0.732,False,False,False
cluster_t5,0.2,128,2026171530,block20,0.818,0.092,False,False,False
cluster_t5,0.2,128,2026171530,block60,0.838,0.048,True,True,False
cluster_t5,0.2,128,2026171530,both_blocks,0.838,0.092,False,False,False
cluster_t5,0.2,129,2026171531,block20,0.676,0.814,False,False,False
cluster_t5,0.2,129,2026171531,block60,0.5,0.782,False,False,False
cluster_t5,0.2,129,2026171531,both_blocks,0.676,0.814,False,False,False
cluster_t5,0.2,130,2026171532,block20,0.866,0.124,False,False,False
cluster_t5,0.2,130,2026171532,block60,0.844,0.156,False,False,False
cluster_t5,0.2,130,2026171532,both_blocks,0.866,0.156,False,False,False
cluster_t5,0.2,131,2026171533,block20,0.398,0.24,False,False,False
cluster_t5,0.2,131,2026171533,block60,0.284,0.284,False,False,False
cluster_t5,0.2,131,2026171533,both_blocks,0.398,0.284,False,False,False
cluster_t5,0.2,132,2026171534,block20,1.0,1.0,False,False,False
cluster_t5,0.2,132,2026171534,block60,1.0,1.0,False,False,False
cluster_t5,0.2,132,2026171534,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,133,2026171535,block20,1.0,1.0,False,False,False
cluster_t5,0.2,133,2026171535,block60,0.888,0.888,False,False,False
cluster_t5,0.2,133,2026171535,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,134,2026171536,block20,0.136,0.136,False,False,False
cluster_t5,0.2,134,2026171536,block60,0.15,0.04,True,True,False
cluster_t5,0.2,134,2026171536,both_blocks,0.15,0.136,False,False,False
cluster_t5,0.2,135,2026171537,block20,0.456,0.008,True,True,False
cluster_t5,0.2,135,2026171537,block60,0.608,0.012,True,True,False
cluster_t5,0.2,135,2026171537,both_blocks,0.608,0.012,True,True,False
cluster_t5,0.2,136,2026171538,block20,0.336,0.556,False,False,False
cluster_t5,0.2,136,2026171538,block60,0.1,0.476,False,False,False
cluster_t5,0.2,136,2026171538,both_blocks,0.336,0.556,False,False,False
cluster_t5,0.2,137,2026171539,block20,0.8,0.8,False,False,False
cluster_t5,0.2,137,2026171539,block60,0.838,0.74,False,False,False
cluster_t5,0.2,137,2026171539,both_blocks,0.838,0.8,False,False,False
cluster_t5,0.2,138,2026171540,block20,0.432,0.812,False,False,False
cluster_t5,0.2,138,2026171540,block60,0.8,0.838,False,False,False
cluster_t5,0.2,138,2026171540,both_blocks,0.8,0.838,False,False,False
cluster_t5,0.2,139,2026171541,block20,1.0,1.0,False,False,False
cluster_t5,0.2,139,2026171541,block60,0.964,0.952,False,False,False
cluster_t5,0.2,139,2026171541,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,140,2026171542,block20,0.898,0.4,False,False,False
cluster_t5,0.2,140,2026171542,block60,0.94,0.332,False,False,False
cluster_t5,0.2,140,2026171542,both_blocks,0.94,0.4,False,False,False
cluster_t5,0.2,141,2026171543,block20,1.0,1.0,False,False,False
cluster_t5,0.2,141,2026171543,block60,0.756,0.756,False,False,False
cluster_t5,0.2,141,2026171543,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,142,2026171544,block20,0.732,0.87,False,False,False
cluster_t5,0.2,142,2026171544,block60,1.0,1.0,False,False,False
cluster_t5,0.2,142,2026171544,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,143,2026171545,block20,0.436,0.966,False,False,False
cluster_t5,0.2,143,2026171545,block60,0.364,0.976,False,False,False
cluster_t5,0.2,143,2026171545,both_blocks,0.436,0.976,False,False,False
cluster_t5,0.2,144,2026171546,block20,0.5,0.04,True,True,False
cluster_t5,0.2,144,2026171546,block60,0.474,0.012,True,True,False
cluster_t5,0.2,144,2026171546,both_blocks,0.5,0.04,True,True,False
cluster_t5,0.2,145,2026171547,block20,1.0,1.0,False,False,False
cluster_t5,0.2,145,2026171547,block60,1.0,1.0,False,False,False
cluster_t5,0.2,145,2026171547,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,146,2026171548,block20,0.998,0.936,False,False,False
cluster_t5,0.2,146,2026171548,block60,0.996,0.66,False,False,False
cluster_t5,0.2,146,2026171548,both_blocks,0.998,0.936,False,False,False
cluster_t5,0.2,147,2026171549,block20,0.184,0.184,False,False,False
cluster_t5,0.2,147,2026171549,block60,0.132,0.172,False,False,False
cluster_t5,0.2,147,2026171549,both_blocks,0.184,0.184,False,False,False
cluster_t5,0.2,148,2026171550,block20,0.48,0.008,True,True,False
cluster_t5,0.2,148,2026171550,block60,0.336,0.004,True,True,False
cluster_t5,0.2,148,2026171550,both_blocks,0.48,0.008,True,True,False
cluster_t5,0.2,149,2026171551,block20,1.0,1.0,False,False,False
cluster_t5,0.2,149,2026171551,block60,1.0,1.0,False,False,False
cluster_t5,0.2,149,2026171551,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,150,2026171552,block20,0.24,0.57,False,False,False
cluster_t5,0.2,150,2026171552,block60,0.328,0.506,False,False,False
cluster_t5,0.2,150,2026171552,both_blocks,0.328,0.57,False,False,False
cluster_t5,0.2,151,2026171553,block20,0.22,0.22,False,False,False
cluster_t5,0.2,151,2026171553,block60,0.248,0.248,False,False,False
cluster_t5,0.2,151,2026171553,both_blocks,0.248,0.248,False,False,False
cluster_t5,0.2,152,2026171554,block20,0.436,0.436,False,False,False
cluster_t5,0.2,152,2026171554,block60,0.448,0.448,False,False,False
cluster_t5,0.2,152,2026171554,both_blocks,0.448,0.448,False,False,False
cluster_t5,0.2,153,2026171555,block20,0.2,0.608,False,False,False
cluster_t5,0.2,153,2026171555,block60,0.272,0.644,False,False,False
cluster_t5,0.2,153,2026171555,both_blocks,0.272,0.644,False,False,False
cluster_t5,0.2,154,2026171556,block20,1.0,1.0,False,False,False
cluster_t5,0.2,154,2026171556,block60,1.0,1.0,False,False,False
cluster_t5,0.2,154,2026171556,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,155,2026171557,block20,0.236,0.236,False,False,False
cluster_t5,0.2,155,2026171557,block60,0.172,0.172,False,False,False
cluster_t5,0.2,155,2026171557,both_blocks,0.236,0.236,False,False,False
cluster_t5,0.2,156,2026171558,block20,0.14,0.272,False,False,False
cluster_t5,0.2,156,2026171558,block60,0.076,0.25,False,False,False
cluster_t5,0.2,156,2026171558,both_blocks,0.14,0.272,False,False,False
cluster_t5,0.2,157,2026171559,block20,0.396,0.396,False,False,False
cluster_t5,0.2,157,2026171559,block60,0.296,0.41,False,False,False
cluster_t5,0.2,157,2026171559,both_blocks,0.396,0.41,False,False,False
cluster_t5,0.2,158,2026171560,block20,0.52,0.77,False,False,False
cluster_t5,0.2,158,2026171560,block60,0.6,0.818,False,False,False
cluster_t5,0.2,158,2026171560,both_blocks,0.6,0.818,False,False,False
cluster_t5,0.2,159,2026171561,block20,0.7,0.7,False,False,False
cluster_t5,0.2,159,2026171561,block60,0.608,0.608,False,False,False
cluster_t5,0.2,159,2026171561,both_blocks,0.7,0.7,False,False,False
cluster_t5,0.2,160,2026171562,block20,0.69,0.192,False,False,False
cluster_t5,0.2,160,2026171562,block60,0.774,0.136,False,False,False
cluster_t5,0.2,160,2026171562,both_blocks,0.774,0.192,False,False,False
cluster_t5,0.2,161,2026171563,block20,0.862,0.62,False,False,False
cluster_t5,0.2,161,2026171563,block60,0.862,0.62,False,False,False
cluster_t5,0.2,161,2026171563,both_blocks,0.862,0.62,False,False,False
cluster_t5,0.2,162,2026171564,block20,0.18,0.602,False,False,False
cluster_t5,0.2,162,2026171564,block60,0.168,0.498,False,False,False
cluster_t5,0.2,162,2026171564,both_blocks,0.18,0.602,False,False,False
cluster_t5,0.2,163,2026171565,block20,0.592,0.592,False,False,False
cluster_t5,0.2,163,2026171565,block60,0.396,0.396,False,False,False
cluster_t5,0.2,163,2026171565,both_blocks,0.592,0.592,False,False,False
cluster_t5,0.2,164,2026171566,block20,0.14,0.14,False,False,False
cluster_t5,0.2,164,2026171566,block60,0.116,0.096,False,False,False
cluster_t5,0.2,164,2026171566,both_blocks,0.14,0.14,False,False,False
cluster_t5,0.2,165,2026171567,block20,0.704,0.552,False,False,False
cluster_t5,0.2,165,2026171567,block60,0.694,0.372,False,False,False
cluster_t5,0.2,165,2026171567,both_blocks,0.704,0.552,False,False,False
cluster_t5,0.2,166,2026171568,block20,0.008,0.794,True,False,True
cluster_t5,0.2,166,2026171568,block60,0.008,0.84,True,False,True
cluster_t5,0.2,166,2026171568,both_blocks,0.008,0.84,True,False,True
cluster_t5,0.2,167,2026171569,block20,1.0,1.0,False,False,False
cluster_t5,0.2,167,2026171569,block60,1.0,1.0,False,False,False
cluster_t5,0.2,167,2026171569,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,168,2026171570,block20,0.58,0.96,False,False,False
cluster_t5,0.2,168,2026171570,block60,0.456,0.956,False,False,False
cluster_t5,0.2,168,2026171570,both_blocks,0.58,0.96,False,False,False
cluster_t5,0.2,169,2026171571,block20,0.22,0.622,False,False,False
cluster_t5,0.2,169,2026171571,block60,0.372,0.482,False,False,False
cluster_t5,0.2,169,2026171571,both_blocks,0.372,0.622,False,False,False
cluster_t5,0.2,170,2026171572,block20,0.76,0.284,False,False,False
cluster_t5,0.2,170,2026171572,block60,0.78,0.096,False,False,False
cluster_t5,0.2,170,2026171572,both_blocks,0.78,0.284,False,False,False
cluster_t5,0.2,171,2026171573,block20,0.69,0.104,False,False,False
cluster_t5,0.2,171,2026171573,block60,0.76,0.056,False,False,False
cluster_t5,0.2,171,2026171573,both_blocks,0.76,0.104,False,False,False
cluster_t5,0.2,172,2026171574,block20,0.396,0.396,False,False,False
cluster_t5,0.2,172,2026171574,block60,0.26,0.502,False,False,False
cluster_t5,0.2,172,2026171574,both_blocks,0.396,0.502,False,False,False
cluster_t5,0.2,173,2026171575,block20,0.336,0.984,False,False,False
cluster_t5,0.2,173,2026171575,block60,0.5,0.99,False,False,False
cluster_t5,0.2,173,2026171575,both_blocks,0.5,0.99,False,False,False
cluster_t5,0.2,174,2026171576,block20,0.602,0.2,False,False,False
cluster_t5,0.2,174,2026171576,block60,0.708,0.048,True,True,False
cluster_t5,0.2,174,2026171576,both_blocks,0.708,0.2,False,False,False
cluster_t5,0.2,175,2026171577,block20,0.856,0.856,False,False,False
cluster_t5,0.2,175,2026171577,block60,0.96,0.96,False,False,False
cluster_t5,0.2,175,2026171577,both_blocks,0.96,0.96,False,False,False
cluster_t5,0.2,176,2026171578,block20,0.1,0.316,False,False,False
cluster_t5,0.2,176,2026171578,block60,0.056,0.24,False,False,False
cluster_t5,0.2,176,2026171578,both_blocks,0.1,0.316,False,False,False
cluster_t5,0.2,177,2026171579,block20,0.524,0.156,False,False,False
cluster_t5,0.2,177,2026171579,block60,0.432,0.068,False,False,False
cluster_t5,0.2,177,2026171579,both_blocks,0.524,0.156,False,False,False
cluster_t5,0.2,178,2026171580,block20,0.644,0.116,False,False,False
cluster_t5,0.2,178,2026171580,block60,0.564,0.116,False,False,False
cluster_t5,0.2,178,2026171580,both_blocks,0.644,0.116,False,False,False
cluster_t5,0.2,179,2026171581,block20,1.0,1.0,False,False,False
cluster_t5,0.2,179,2026171581,block60,0.816,0.816,False,False,False
cluster_t5,0.2,179,2026171581,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,180,2026171582,block20,0.816,0.816,False,False,False
cluster_t5,0.2,180,2026171582,block60,0.456,0.72,False,False,False
cluster_t5,0.2,180,2026171582,both_blocks,0.816,0.816,False,False,False
cluster_t5,0.2,181,2026171583,block20,0.424,0.424,False,False,False
cluster_t5,0.2,181,2026171583,block60,0.36,0.284,False,False,False
cluster_t5,0.2,181,2026171583,both_blocks,0.424,0.424,False,False,False
cluster_t5,0.2,182,2026171584,block20,0.61,0.42,False,False,False
cluster_t5,0.2,182,2026171584,block60,0.69,0.196,False,False,False
cluster_t5,0.2,182,2026171584,both_blocks,0.69,0.42,False,False,False
cluster_t5,0.2,183,2026171585,block20,0.772,0.872,False,False,False
cluster_t5,0.2,183,2026171585,block60,0.776,0.89,False,False,False
cluster_t5,0.2,183,2026171585,both_blocks,0.776,0.89,False,False,False
cluster_t5,0.2,184,2026171586,block20,0.044,0.686,True,False,True
cluster_t5,0.2,184,2026171586,block60,0.056,0.732,False,False,False
cluster_t5,0.2,184,2026171586,both_blocks,0.056,0.732,False,False,False
cluster_t5,0.2,185,2026171587,block20,1.0,1.0,False,False,False
cluster_t5,0.2,185,2026171587,block60,1.0,1.0,False,False,False
cluster_t5,0.2,185,2026171587,both_blocks,1.0,1.0,False,False,False
cluster_t5,0.2,186,2026171588,block20,0.388,0.348,False,False,False
