phase,n_sessions,kind,delta,method,rep,data_seed,p_C1,p_C2,estimate_C1,estimate_C2,reject_any,reject_C2,positive_C1
A,2016,iid,0.0,sn_if,290,91719290,0.8384232315353692,0.8384232315353692,0.06563030445148954,-0.21869187173257898,False,False,False
A,2016,iid,0.0,group_t4,291,91719291,0.7290144116170882,0.2302942452314958,-0.1559545547617093,-0.2149236458432314,False,False,False
A,2016,iid,0.0,group_t8,291,91719291,0.6405537799110308,0.3212641953705868,-0.1426318451507726,-0.21444000448484116,False,False,False
A,2016,iid,0.0,sn_if,291,91719291,0.7759044819103618,0.3251534969300614,-0.15932583496176875,-0.21766181554664152,False,False,False
A,2016,iid,0.0,group_t4,292,91719292,0.9240598211894712,0.9240598211894712,0.16607591898465904,-0.07876465046593405,False,False,False
A,2016,iid,0.0,group_t8,292,91719292,0.911290410180068,0.911290410180068,0.15354201071114573,-0.07383254710168831,False,False,False
A,2016,iid,0.0,sn_if,292,91719292,0.748065038699226,0.748065038699226,0.1640066040211217,-0.07843870736128014,False,False,False
A,2016,iid,0.0,group_t4,293,91719293,1.0,1.0,-0.02482819042482022,0.09608367250801471,False,False,False
A,2016,iid,0.0,group_t8,293,91719293,1.0,1.0,-0.03832116336200668,0.0861725166635784,False,False,False
A,2016,iid,0.0,sn_if,293,91719293,1.0,1.0,-0.02743306277381835,0.09306822697498385,False,False,False
A,2016,iid,0.0,group_t4,294,91719294,0.7554901897022019,0.0046840909326944236,-0.0729701627384072,-0.5363468687417917,True,True,False
A,2016,iid,0.0,group_t8,294,91719294,0.7134663309704234,0.06135394628692588,-0.08454066145283326,-0.5471531688423372,False,False,False
A,2016,iid,0.0,sn_if,294,91719294,0.6025479490410192,0.005639887202255955,-0.07128596287911612,-0.5354607126539296,True,True,False
A,2016,iid,0.0,group_t4,295,91719295,1.0,1.0,0.10923258818157422,-0.03371689147495621,False,False,False
A,2016,iid,0.0,group_t8,295,91719295,1.0,1.0,0.10848156022881275,-0.04273772749227234,False,False,False
A,2016,iid,0.0,sn_if,295,91719295,0.8521029579408412,0.8892022159556809,0.10590600907721504,-0.04918220619456476,False,False,False
A,2016,iid,0.0,group_t4,296,91719296,0.7934681939978627,0.7934681939978627,-0.10595989756294293,-0.26066501238027284,False,False,False
A,2016,iid,0.0,group_t8,296,91719296,0.5647974215022904,0.41931321189990944,-0.10263596067410004,-0.2640558997882919,False,False,False
A,2016,iid,0.0,sn_if,296,91719296,1.0,1.0,-0.07531946283377289,-0.2595289806073245,False,False,False
A,2016,iid,0.0,group_t4,297,91719297,0.5773543266257651,0.4384302118423351,-0.06913505090421719,0.11688747527380779,False,False,False
A,2016,iid,0.0,group_t8,297,91719297,0.7420294399263244,0.7420294399263244,-0.0679574611599832,0.13230178606079832,False,False,False
A,2016,iid,0.0,sn_if,297,91719297,0.9876602467950641,0.9876602467950641,-0.07230279191410094,0.12439821079795643,False,False,False
A,2016,iid,0.0,group_t4,298,91719298,0.8218114577833578,0.3968262623248892,-0.08886190943067246,-0.11583942219954096,False,False,False
A,2016,iid,0.0,group_t8,298,91719298,0.8728104538541547,0.8728104538541547,-0.09943173983621297,-0.13640745204914148,False,False,False
A,2016,iid,0.0,sn_if,298,91719298,0.8921821563568728,0.8921821563568728,-0.11182471401351682,-0.11170391766831178,False,False,False
A,2016,iid,0.0,group_t4,299,91719299,0.9355538940514425,0.9355538940514425,0.19329911825745583,-0.08967793321848447,False,False,False
A,2016,iid,0.0,group_t8,299,91719299,0.940063943885244,0.940063943885244,0.19031943864498901,-0.062166688513335885,False,False,False
A,2016,iid,0.0,sn_if,299,91719299,0.5492290154196916,0.6088878222435551,0.18500271353933406,-0.09845905748660388,False,False,False
A,2016,iid,0.0,group_t4,300,91719300,0.7875233311672578,0.9335545585335289,0.19512542138679906,-0.009871225664386786,False,False,False
A,2016,iid,0.0,group_t8,300,91719300,0.6698065232327655,0.9726961258968821,0.20265649372441774,0.007555246757414064,False,False,False
A,2016,iid,0.0,sn_if,300,91719300,0.5657486850262995,0.878062438751225,0.19846630470778887,-0.01744882314501256,False,False,False
A,2016,iid,0.0,group_t4,301,91719301,0.42655474971436996,0.42655474971436996,0.3636618203742923,-0.1347033759886768,False,False,False
A,2016,iid,0.0,group_t8,301,91719301,0.29387138960292886,0.5352884995839958,0.3711812721315583,-0.14349836345700923,False,False,False
A,2016,iid,0.0,sn_if,301,91719301,0.4005119897602048,0.5543889122217556,0.35971066421470355,-0.13301620247849,False,False,False
A,2016,iid,0.0,group_t4,302,91719302,0.8977504708272692,0.8977504708272692,-0.039319961181516316,0.16776583706075557,False,False,False
A,2016,iid,0.0,group_t8,302,91719302,0.8707064019701038,0.7550460369671981,-0.03927296410404538,0.1777183112111345,False,False,False
A,2016,iid,0.0,sn_if,302,91719302,0.9020619587608247,0.617747645047099,-0.03271820058871244,0.17047932540891692,False,False,False
A,2016,iid,0.0,group_t4,303,91719303,0.44960171157345374,0.44960171157345374,-0.1393966846968038,-0.22732719950581404,False,False,False
A,2016,iid,0.0,group_t8,303,91719303,0.8115722834221624,0.8115722834221624,-0.13730613432246663,-0.22607803039254815,False,False,False
A,2016,iid,0.0,sn_if,303,91719303,0.6642667146657066,0.6642667146657066,-0.12905015604824763,-0.24020826996025502,False,False,False
A,2016,iid,0.0,group_t4,304,91719304,0.17370209379939325,0.9722047239393969,0.3603094986603138,0.010607718263332289,False,False,False
A,2016,iid,0.0,group_t8,304,91719304,0.1625536788747552,0.965125792248234,0.3322974556993787,-0.00928649508575119,False,False,False
A,2016,iid,0.0,sn_if,304,91719304,0.14451710965780684,0.9493610127797444,0.34321791892720377,0.026070835936042425,False,False,False
A,2016,iid,0.0,group_t4,305,91719305,0.6449733841188037,0.9385203254618061,-0.30268063131364087,-0.011925048633568913,False,False,False
A,2016,iid,0.0,group_t8,305,91719305,0.47614444685547574,0.9906872433619832,-0.30866513991454164,-0.0021404305897168782,False,False,False
A,2016,iid,0.0,sn_if,305,91719305,0.5067498650026999,0.9739005219895602,-0.2921135723384321,-0.005109580217029008,False,False,False
A,2016,iid,0.0,group_t4,306,91719306,0.9060393255103195,0.18524331000156075,-0.01747037272878313,0.28782639821488465,False,False,False
A,2016,iid,0.0,group_t8,306,91719306,0.899538268577525,0.34987242395684953,-0.015003078536132149,0.2737029142051601,False,False,False
A,2016,iid,0.0,sn_if,306,91719306,0.992440151196976,0.38991220175596486,-0.0017475614966894204,0.29090774467281605,False,False,False
A,2016,iid,0.0,group_t4,307,91719307,0.40507514962437763,0.6905306748968787,0.3608506580351225,-0.09377893369557667,False,False,False
A,2016,iid,0.0,group_t8,307,91719307,0.2554101169816839,0.6229974685340198,0.3714035196871462,-0.11046135010541117,False,False,False
A,2016,iid,0.0,sn_if,307,91719307,0.5800683986320273,0.5800683986320273,0.3621582386697467,-0.09671562169467715,False,False,False
A,2016,iid,0.0,group_t4,308,91719308,0.4339661480079397,0.30672552108706025,0.2882087556405959,-0.12244181655607053,False,False,False
A,2016,iid,0.0,group_t8,308,91719308,0.762534710343332,0.762534710343332,0.26185458390857164,-0.12337860127347051,False,False,False
A,2016,iid,0.0,sn_if,308,91719308,0.6786264274714505,0.6786264274714505,0.2921199160626703,-0.1222244960564356,False,False,False
A,2016,iid,0.0,group_t4,309,91719309,0.614052798957321,0.09420239815176273,-0.21327207979049775,0.1835871128275029,False,False,False
A,2016,iid,0.0,group_t8,309,91719309,0.5609021166223442,0.5609021166223442,-0.2141570832960411,0.2120544307157674,False,False,False
A,2016,iid,0.0,sn_if,309,91719309,0.6374272514549709,0.11707765844683106,-0.2156828669914414,0.19722541622689527,False,False,False
A,2016,iid,0.0,group_t4,310,91719310,1.0,1.0,-0.056205508890413355,0.058430234493709265,False,False,False
A,2016,iid,0.0,group_t8,310,91719310,1.0,1.0,-0.055288661254449784,0.06058229959615475,False,False,False
A,2016,iid,0.0,sn_if,310,91719310,1.0,1.0,-0.05260139624005588,0.04510202655900847,False,False,False
A,2016,iid,0.0,group_t4,311,91719311,1.0,1.0,-0.08447019861583005,0.04513314451223538,False,False,False
A,2016,iid,0.0,group_t8,311,91719311,1.0,1.0,-0.09178169239407494,0.036447690839385274,False,False,False
A,2016,iid,0.0,sn_if,311,91719311,1.0,1.0,-0.0854826968879008,0.06103112340789808,False,False,False
A,2016,iid,0.0,group_t4,312,91719312,0.0370213485115928,0.7226368722676467,0.27294688255250626,-0.12700131624920885,True,False,True
A,2016,iid,0.0,group_t8,312,91719312,0.1935736908533922,0.6500272642968898,0.28325347700787273,-0.12146519808254261,False,False,False
A,2016,iid,0.0,sn_if,312,91719312,0.10611787764244715,0.6873862522749545,0.274455752636985,-0.1342405532205661,False,False,False
A,2016,iid,0.0,group_t4,313,91719313,0.8850685386268177,0.8850685386268177,-0.06139324593336633,-0.2502684872450267,False,False,False
A,2016,iid,0.0,group_t8,313,91719313,0.897127454657381,0.7067439962584647,-0.04042521376211408,-0.24842533917077836,False,False,False
A,2016,iid,0.0,sn_if,313,91719313,1.0,1.0,-0.06692311985053936,-0.25689518022541546,False,False,False
A,2016,iid,0.0,group_t4,314,91719314,1.0,1.0,0.004089462804555952,0.040234653874465065,False,False,False
A,2016,iid,0.0,group_t8,314,91719314,1.0,1.0,-0.005181765899023957,0.05802380381542094,False,False,False
A,2016,iid,0.0,sn_if,314,91719314,1.0,1.0,0.012584566234573121,0.03802144016149972,False,False,False
A,2016,iid,0.0,group_t4,315,91719315,1.0,1.0,-0.05162418537038874,0.03435076470421854,False,False,False
A,2016,iid,0.0,group_t8,315,91719315,1.0,1.0,-0.05510496265618206,0.03689286873669578,False,False,False
A,2016,iid,0.0,sn_if,315,91719315,1.0,1.0,-0.0629553262246633,0.01751511617515375,False,False,False
A,2016,iid,0.0,group_t4,316,91719316,0.19044217318521617,0.6109641227476864,-0.3121984283734517,0.11450577658720573,False,False,False
A,2016,iid,0.0,group_t8,316,91719316,0.11576304038828278,0.47637993416450924,-0.30990877713719306,0.11392176044126663,False,False,False
A,2016,iid,0.0,sn_if,316,91719316,0.11903761924761505,0.5440491190176197,-0.29977752296093774,0.12069772406971763,False,False,False
A,2016,iid,0.0,group_t4,317,91719317,0.32247393781578104,0.3158668282892348,0.39447527868130444,0.23377592520289234,False,False,False
A,2016,iid,0.0,group_t8,317,91719317,0.2782423181831105,0.2782423181831105,0.3973141989877503,0.23290638512394957,False,False,False
A,2016,iid,0.0,sn_if,317,91719317,0.4625507489850203,0.4625507489850203,0.3694979688165606,0.23181214631999514,False,False,False
A,2016,iid,0.0,group_t4,318,91719318,0.8998099387622003,0.8998099387622003,0.055527036527092066,-0.22730035458589473,False,False,False
A,2016,iid,0.0,group_t8,318,91719318,0.7618744133288219,0.6096198467015389,0.06403966130946773,-0.22828293087437773,False,False,False
A,2016,iid,0.0,sn_if,318,91719318,0.6327673446531069,0.3996720065598688,0.05792091472119143,-0.2478499277051358,False,False,False
A,2016,iid,0.0,group_t4,319,91719319,0.8367403868501977,0.28283578313257574,0.07805189775502808,0.2915955058366549,False,False,False
A,2016,iid,0.0,group_t8,319,91719319,0.8234288889360019,0.12330931966154048,0.07637156446120666,0.2902587403204549,False,False,False
A,2016,iid,0.0,sn_if,319,91719319,0.8883422331553369,0.1867962640747185,0.058177614246741394,0.29364001643039606,False,False,False
A,2016,iid,0.0,group_t4,320,91719320,0.8804301112241136,0.8804301112241136,0.20424361047837492,-0.05286107779291967,False,False,False
A,2016,iid,0.0,group_t8,320,91719320,0.5678367533088708,0.6221878044056357,0.21088451919180384,-0.05348505588543094,False,False,False
A,2016,iid,0.0,sn_if,320,91719320,0.8987820243595128,0.8987820243595128,0.2046646381139009,-0.05753542767156822,False,False,False
A,2016,iid,0.0,group_t4,321,91719321,0.8339367532631536,0.8339367532631536,-0.2319946044320649,-0.04809261811480164,False,False,False
A,2016,iid,0.0,group_t8,321,91719321,0.7613633387794043,0.8687153842580854,-0.23661015733247615,-0.04099485091747418,False,False,False
A,2016,iid,0.0,sn_if,321,91719321,1.0,1.0,-0.22186748624466407,-0.049547103977269746,False,False,False
A,2016,iid,0.0,group_t4,322,91719322,0.0161292570595619,0.16293127400018337,0.29737835432212184,-0.2757556374708077,True,False,True
A,2016,iid,0.0,group_t8,322,91719322,0.33808534391847717,0.04966677680418675,0.30283766779573984,-0.28512707086501476,True,True,False
A,2016,iid,0.0,sn_if,322,91719322,0.17959640807183858,0.17959640807183858,0.30272051792684784,-0.2759587070166574,False,False,False
A,2016,iid,0.0,group_t4,323,91719323,0.3499454202740556,0.3499454202740556,-0.38583937089545595,0.17215266903057902,False,False,False
A,2016,iid,0.0,group_t8,323,91719323,0.2749490308327623,0.3403478689492894,-0.4017198020922538,0.16905540066904737,False,False,False
A,2016,iid,0.0,sn_if,323,91719323,0.2688346233075338,0.2688346233075338,-0.3815080311267985,0.17627041604393637,False,False,False
A,2016,iid,0.0,group_t4,324,91719324,1.0,1.0,0.0807053928615104,-0.1482988589930048,False,False,False
A,2016,iid,0.0,group_t8,324,91719324,1.0,1.0,0.07567984698189105,-0.1568777340823707,False,False,False
A,2016,iid,0.0,sn_if,324,91719324,1.0,1.0,0.0861523704617001,-0.14726754923227287,False,False,False
A,2016,iid,0.0,group_t4,325,91719325,1.0,1.0,-0.011812611032896742,0.1758673881340242,False,False,False
A,2016,iid,0.0,group_t8,325,91719325,0.9442584244997932,0.9255741125454005,-0.02273718158610613,0.18383415646114382,False,False,False
A,2016,iid,0.0,sn_if,325,91719325,0.9470610587788244,0.6328673426531469,-0.01669289478985239,0.1983114899693598,False,False,False
A,2016,iid,0.0,group_t4,326,91719326,1.0,1.0,-0.04681015005339628,0.11704803753739658,False,False,False
A,2016,iid,0.0,group_t8,326,91719326,1.0,1.0,-0.07995551635506276,0.11682279163821714,False,False,False
A,2016,iid,0.0,sn_if,326,91719326,1.0,1.0,-0.04945698719474767,0.10524791950186224,False,False,False
A,2016,iid,0.0,group_t4,327,91719327,1.0,1.0,-0.18322866837643317,0.0030346005377623053,False,False,False
A,2016,iid,0.0,group_t8,327,91719327,1.0,1.0,-0.1798259449749919,-0.011692855980060445,False,False,False
A,2016,iid,0.0,sn_if,327,91719327,1.0,1.0,-0.18017039901412144,0.00033733134013813615,False,False,False
A,2016,iid,0.0,group_t4,328,91719328,0.03758649255543927,0.31790896255472223,0.3137429057737481,-0.21435301285939437,True,False,True
A,2016,iid,0.0,group_t8,328,91719328,0.07164786638718836,0.4867136742003162,0.31554916542260525,-0.2197216549673811,False,False,False
A,2016,iid,0.0,sn_if,328,91719328,0.10543789124217516,0.5530089398212036,0.31408724793170495,-0.21362535870621296,False,False,False
A,2016,iid,0.0,group_t4,329,91719329,1.0,1.0,0.08566405914104291,0.0641326557869534,False,False,False
A,2016,iid,0.0,group_t8,329,91719329,1.0,1.0,0.0991841620188359,0.07232370674683214,False,False,False
A,2016,iid,0.0,sn_if,329,91719329,1.0,1.0,0.089419208145084,0.05623855486961388,False,False,False
A,2016,iid,0.0,group_t4,330,91719330,1.0,1.0,0.12469336855872151,-0.1325698189159975,False,False,False
A,2016,iid,0.0,group_t8,330,91719330,1.0,1.0,0.11978058939141994,-0.1343153736791009,False,False,False
A,2016,iid,0.0,sn_if,330,91719330,0.9675806483870323,0.9675806483870323,0.12308072615913901,-0.14462044235946137,False,False,False
A,2016,iid,0.0,group_t4,331,91719331,1.0,1.0,-0.03176479435192707,0.194675072867166,False,False,False
A,2016,iid,0.0,group_t8,331,91719331,1.0,1.0,-0.04369852467656227,0.18265545868306457,False,False,False
A,2016,iid,0.0,sn_if,331,91719331,1.0,1.0,-0.036765314335762855,0.20036269268108334,False,False,False
A,2016,iid,0.0,group_t4,332,91719332,0.8709355400198971,0.9072681878304182,-0.11235855425916427,-0.04062585618265577,False,False,False
A,2016,iid,0.0,group_t8,332,91719332,1.0,1.0,-0.11207321675312838,-0.03820319370983033,False,False,False
A,2016,iid,0.0,sn_if,332,91719332,0.868502629947401,0.868502629947401,-0.11150718384100294,-0.057719516484701916,False,False,False
A,2016,iid,0.0,group_t4,333,91719333,0.7856050468361898,0.870411108139539,0.2066331845564151,-0.02625586800953625,False,False,False
A,2016,iid,0.0,group_t8,333,91719333,0.6475584974242888,0.8178512642449327,0.20308017046570176,-0.04699414476079675,False,False,False
A,2016,iid,0.0,sn_if,333,91719333,1.0,1.0,0.1932216011192674,-0.015070832278267776,False,False,False
A,2016,iid,0.0,group_t4,334,91719334,0.1713468735283731,0.6562434760320905,0.4511537689641496,0.09466309670873149,False,False,False
A,2016,iid,0.0,group_t8,334,91719334,0.1299570645802274,0.5521733013895559,0.4415667841597169,0.10473211988772976,False,False,False
A,2016,iid,0.0,sn_if,334,91719334,0.2229555408891822,0.7932041359172817,0.45441801673738275,0.08378445600009321,False,False,False
A,2016,iid,0.0,group_t4,335,91719335,0.6368255018884792,0.6368255018884792,-0.36270160369840077,0.1331916531812395,False,False,False
A,2016,iid,0.0,group_t8,335,91719335,0.45150913833709183,0.4617581981063417,-0.37764753636100845,0.1303396663957484,False,False,False
A,2016,iid,0.0,sn_if,335,91719335,0.39427211455770883,0.39427211455770883,-0.3436288533893354,0.14309638933919544,False,False,False
A,2016,iid,0.0,group_t4,336,91719336,0.913217223070532,0.9129627928587317,-0.023742213765515812,-0.20075323448468868,False,False,False
